product_category,product_name,product_link,product_price,product_quantity
"Kaas, vleeswaren, tapas",AH Goudse jong belegen 30+ geraspt,https://www.ah.nl/producten/product/wi130834/ah-goudse-jong-belegen-30-geraspt,2.99,150 g
"Kaas, vleeswaren, tapas",Galbani Mozzarella mini,https://www.ah.nl/producten/product/wi163826/galbani-mozzarella-mini,2.79,260 g
"Kaas, vleeswaren, tapas",AH Ontbijtspek,https://www.ah.nl/producten/product/wi1565/ah-ontbijtspek,3.25,150 g
"Zuivel, eieren, boter",Melkunie Yoghurt smoothie framboosAdvertentie,https://www.ah.nl/producten/product/wi575543/melkunie-yoghurt-smoothie-framboos,1.69,350 ml
"Zuivel, eieren, boter",Melkunie Yoghurt smoothie mangoAdvertentie,https://www.ah.nl/producten/product/wi575544/melkunie-yoghurt-smoothie-mango,1.69,350 ml
"Zuivel, eieren, boter",AH Houdbare halfvolle melk,https://www.ah.nl/producten/product/wi450534/ah-houdbare-halfvolle-melk,0.99,1 l
"Zuivel, eieren, boter",AH Halfvolle melk,https://www.ah.nl/producten/product/wi33693/ah-halfvolle-melk,1.75,"1,5 l"
"Zuivel, eieren, boter",AH Halfvolle melk,https://www.ah.nl/producten/product/wi1525/ah-halfvolle-melk,1.19,1 l
"Zuivel, eieren, boter",Arla Jörd vanille Nordic oatsAdvertentie,https://www.ah.nl/producten/product/wi575539/arla-jord-vanille-nordic-oats,2.59,400 g
"Zuivel, eieren, boter",AH Witte vrije uitloopeieren M,https://www.ah.nl/producten/product/wi442922/ah-witte-vrije-uitloopeieren-m,1.69,6 stuks
"Zuivel, eieren, boter",AH Volle melk,https://www.ah.nl/producten/product/wi1524/ah-volle-melk,1.29,1 l
"Zuivel, eieren, boter",AH Magere Franse kwark,https://www.ah.nl/producten/product/wi231878/ah-magere-franse-kwark,2.39,1 kg
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi382907/ah-biologisch-halfvolle-melk,1.89,"1,5 l"
"Zuivel, eieren, boter",AH Biologisch Volle melk,https://www.ah.nl/producten/product/wi61009/ah-biologisch-volle-melk,1.39,1 l
"Zuivel, eieren, boter",AH Halfvolle koffiemelk,https://www.ah.nl/producten/product/wi1108/ah-halfvolle-koffiemelk,0.99,465 ml
"Zuivel, eieren, boter",AH Biologisch Halfvolle yoghurt,https://www.ah.nl/producten/product/wi429772/ah-biologisch-halfvolle-yoghurt,1.49,1 l
"Zuivel, eieren, boter",AH Magere yoghurt,https://www.ah.nl/producten/product/wi96643/ah-magere-yoghurt,1.29,1 l
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi61007/ah-biologisch-halfvolle-melk,1.29,1 l
"Zuivel, eieren, boter",AH Biologisch Magere kwark,https://www.ah.nl/producten/product/wi114817/ah-biologisch-magere-kwark,1.49,500 g
"Zuivel, eieren, boter",AH Vanillevla,https://www.ah.nl/producten/product/wi118131/ah-vanillevla,1.49,1 l
"Zuivel, eieren, boter",AH Verse scharreleieren M,https://www.ah.nl/producten/product/wi130273/ah-verse-scharreleieren-m,6.49,20 stuks
"Zuivel, eieren, boter",AH Biologisch Volle yoghurt,https://www.ah.nl/producten/product/wi60746/ah-biologisch-volle-yoghurt,1.59,1 l
"Zuivel, eieren, boter",Oatly! Haver barista edition,https://www.ah.nl/producten/product/wi412158/oatly-haver-barista-edition,2.89,1 l
"Zuivel, eieren, boter",AH Uitloopeieren wit 2-pack,https://www.ah.nl/producten/product/wi567392/ah-uitloopeieren-wit-2-pack,3.38,2 stuks
"Zuivel, eieren, boter",AH Houdbare magere melk,https://www.ah.nl/producten/product/wi450536/ah-houdbare-magere-melk,0.95,1 l
"Zuivel, eieren, boter",Campina Langlekker halfvolle melk,https://www.ah.nl/producten/product/wi469397/campina-langlekker-halfvolle-melk,1.89,1 l
"Zuivel, eieren, boter",AH Biologisch Yoghurt Griekse stijl,https://www.ah.nl/producten/product/wi451172/ah-biologisch-yoghurt-griekse-stijl,2.99,1 kg
"Zuivel, eieren, boter",AH Biologisch Eieren S M L,https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren-s-m-l,4.15,10 stuks
"Zuivel, eieren, boter",AH Biologisch Magere yoghurt,https://www.ah.nl/producten/product/wi61010/ah-biologisch-magere-yoghurt,1.39,1 l
"Zuivel, eieren, boter",AH Magere kwark,https://www.ah.nl/producten/product/wi63453/ah-magere-kwark,1.35,500 g
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi443661/ah-biologisch-halfvolle-melk,2.49,2 l
"Zuivel, eieren, boter",AH Kokosmelk,https://www.ah.nl/producten/product/wi161932/ah-kokosmelk,0.99,200 ml
"Zuivel, eieren, boter",Campina Langlekker volle melk,https://www.ah.nl/producten/product/wi469256/campina-langlekker-volle-melk,1.99,1 l
"Zuivel, eieren, boter",Alpro Barista haver,https://www.ah.nl/producten/product/wi461862/alpro-barista-haver,2.39,1 l
"Zuivel, eieren, boter",AH Verse scharreleieren M,https://www.ah.nl/producten/product/wi33658/ah-verse-scharreleieren-m,3.49,10 stuks
"Zuivel, eieren, boter",AH Biologisch Karnemelk,https://www.ah.nl/producten/product/wi61008/ah-biologisch-karnemelk,1.29,1 l
"Zuivel, eieren, boter",AH Biologisch Houdbare volle melk,https://www.ah.nl/producten/product/wi108654/ah-biologisch-houdbare-volle-melk,1.39,1 l
"Zuivel, eieren, boter",AH Drinkyoghurt aardbei kers,https://www.ah.nl/producten/product/wi456324/ah-drinkyoghurt-aardbei-kers,1.29,1 l
"Zuivel, eieren, boter",Arla Biologisch halfvolle melk,https://www.ah.nl/producten/product/wi168925/arla-biologisch-halfvolle-melk,1.79,1 l
"Zuivel, eieren, boter",Campina Halfvolle melk voordeelpak,https://www.ah.nl/producten/product/wi208278/campina-halfvolle-melk-voordeelpak,2.99,"2,4 l"
"Zuivel, eieren, boter",AH Terra Plantaardige sojadrink ongezoet,https://www.ah.nl/producten/product/wi565765/ah-terra-plantaardige-sojadrink-ongezoet,0.89,1 l
"Zuivel, eieren, boter",AH Magere melk,https://www.ah.nl/producten/product/wi1516/ah-magere-melk,1.09,1 l
Bakkerij,AH Extra lang lekker tijger volkoren heel,https://www.ah.nl/producten/product/wi523365/ah-extra-lang-lekker-tijger-volkoren-heel,1.29,per stuk
Bakkerij,AH Extra lang lekker witte bollen,https://www.ah.nl/producten/product/wi32494/ah-extra-lang-lekker-witte-bollen,1.99,10 stuks
Bakkerij,AH Tijger volkoren heel ovenvers,https://www.ah.nl/producten/product/wi446412/ah-tijger-volkoren-heel-ovenvers,2.49,per stuk
Bakkerij,AH Zaans volkoren heel,https://www.ah.nl/producten/product/wi48711/ah-zaans-volkoren-heel,1.79,per stuk
Bakkerij,AH Extra lang lekker tijger bruin heel,https://www.ah.nl/producten/product/wi112339/ah-extra-lang-lekker-tijger-bruin-heel,1.29,per stuk
Bakkerij,AH Kaiserbroodjes,https://www.ah.nl/producten/product/wi569994/ah-kaiserbroodjes,0.65,4 stuks
Bakkerij,AH Les pains boulogne heel,https://www.ah.nl/producten/product/wi446406/ah-les-pains-boulogne-heel,2.19,per stuk
Bakkerij,AH Luchtige crackers volkorenmeel,https://www.ah.nl/producten/product/wi196377/ah-luchtige-crackers-volkorenmeel,1.25,250 g
Bakkerij,AH Schnittbroodjes,https://www.ah.nl/producten/product/wi199378/ah-schnittbroodjes,0.79,300 g
Bakkerij,AH Extra lang lekker volkoren bollen,https://www.ah.nl/producten/product/wi439816/ah-extra-lang-lekker-volkoren-bollen,1.99,10 stuks
Bakkerij,AH Rond volkoren heel,https://www.ah.nl/producten/product/wi487022/ah-rond-volkoren-heel,1.89,per stuk
Bakkerij,AH Extra lang lekker mini rozijnenbollen,https://www.ah.nl/producten/product/wi497624/ah-extra-lang-lekker-mini-rozijnenbollen,1.79,9 stuks
Bakkerij,AH Les pains triomphe heel,https://www.ah.nl/producten/product/wi446408/ah-les-pains-triomphe-heel,2.19,per stuk
Bakkerij,Wasa Volkoren,https://www.ah.nl/producten/product/wi387906/wasa-volkoren,1.95,260 g
Bakkerij,AH Tijger tarwe maïs heel,https://www.ah.nl/producten/product/wi562106/ah-tijger-tarwe-mais-heel,2.49,per stuk
Bakkerij,AH Extra lang lekker tijger bruin half,https://www.ah.nl/producten/product/wi53734/ah-extra-lang-lekker-tijger-bruin-half,0.75,per stuk
Bakkerij,AH Frans stokbrood,https://www.ah.nl/producten/product/wi1622/ah-frans-stokbrood,1.19,per stuk
Bakkerij,AH Extra lang lekker tijger volkoren half,https://www.ah.nl/producten/product/wi523355/ah-extra-lang-lekker-tijger-volkoren-half,0.75,per stuk
Bakkerij,AH Ciabatta afbakbrood,https://www.ah.nl/producten/product/wi31584/ah-ciabatta-afbakbrood,0.95,250 g
Bakkerij,AH Vloer nederlands volkoren heel,https://www.ah.nl/producten/product/wi485699/ah-vloer-nederlands-volkoren-heel,2.69,per stuk
Bakkerij,AH Witte bollen,https://www.ah.nl/producten/product/wi112335/ah-witte-bollen,1.59,6 stuks
Bakkerij,AH Liefde & Passie Spelt gesneden,https://www.ah.nl/producten/product/wi490856/ah-liefde-en-passie-spelt-gesneden,3.19,per stuk
Bakkerij,AH Les pains boulogne half,https://www.ah.nl/producten/product/wi485689/ah-les-pains-boulogne-half,1.19,per stuk
Bakkerij,AH Biologisch Meergranen landbollen,https://www.ah.nl/producten/product/wi536153/ah-biologisch-meergranen-landbollen,1.99,280 g
Bakkerij,AH Witte pistolets,https://www.ah.nl/producten/product/wi232390/ah-witte-pistolets,1.29,4 stuks
Bakkerij,LU Mini crackers olijfolie & oregano,https://www.ah.nl/producten/product/wi2432/lu-mini-crackers-olijfolie-en-oregano,2.19,250 g
Bakkerij,AH Waldkorn volkoren heel,https://www.ah.nl/producten/product/wi512388/ah-waldkorn-volkoren-heel,2.39,per stuk
Bakkerij,AH Volkoren bollen,https://www.ah.nl/producten/product/wi366059/ah-volkoren-bollen,1.59,6 stuks
Bakkerij,AH Rozijnen krentenbollen,https://www.ah.nl/producten/product/wi30248/ah-rozijnen-krentenbollen,1.69,6 stuks
Bakkerij,AH Extra lang lekker tijger wit heel,https://www.ah.nl/producten/product/wi200973/ah-extra-lang-lekker-tijger-wit-heel,1.29,per stuk
Bakkerij,AH Extra lang lekker casino wit half,https://www.ah.nl/producten/product/wi50856/ah-extra-lang-lekker-casino-wit-half,0.90,per stuk
Bakkerij,AH Waldkorn volkoren half,https://www.ah.nl/producten/product/wi512392/ah-waldkorn-volkoren-half,1.29,per stuk
Bakkerij,AH Les pains bastille heel,https://www.ah.nl/producten/product/wi446405/ah-les-pains-bastille-heel,2.19,per stuk
Bakkerij,AH Luxe hamburger broodjes,https://www.ah.nl/producten/product/wi478210/ah-luxe-hamburger-broodjes,1.79,4 stuks
Bakkerij,AH Vloer waldkorn gesneden,https://www.ah.nl/producten/product/wi562110/ah-vloer-waldkorn-gesneden,2.69,per stuk
Bakkerij,AH Brabantse eierkoeken,https://www.ah.nl/producten/product/wi128919/ah-brabantse-eierkoeken,2.39,4 stuks
Ontbijtgranen en beleg,Duo Penotti Hazelnoot & vanilleAdvertentie,https://www.ah.nl/producten/product/wi450619/duo-penotti-hazelnoot-en-vanille,4.79,615 g
Ontbijtgranen en beleg,Calvé Pindakaas stukjes pindaAdvertentie,https://www.ah.nl/producten/product/wi32847/calve-pindakaas-stukjes-pinda,3.59,350 g
Ontbijtgranen en beleg,AH Zuivelspread naturel,https://www.ah.nl/producten/product/wi506228/ah-zuivelspread-naturel,1.29,200 g
Ontbijtgranen en beleg,AH Luchtige crackers volkorenmeel,https://www.ah.nl/producten/product/wi196377/ah-luchtige-crackers-volkorenmeel,1.25,250 g
Ontbijtgranen en beleg,Wasa Volkoren,https://www.ah.nl/producten/product/wi387906/wasa-volkoren,1.95,260 g
Ontbijtgranen en beleg,Duo Penotti Hazelnoot & karamelAdvertentie,https://www.ah.nl/producten/product/wi212303/duo-penotti-hazelnoot-en-karamel,3.69,350 g
Ontbijtgranen en beleg,AH Biologisch Maiswafels met zeezout,https://www.ah.nl/producten/product/wi382538/ah-biologisch-maiswafels-met-zeezout,0.89,120 g
Ontbijtgranen en beleg,Garlan Verse roomkaas met kruiden,https://www.ah.nl/producten/product/wi239019/garlan-verse-roomkaas-met-kruiden,1.09,150 g
Ontbijtgranen en beleg,AH Cottage cheese light,https://www.ah.nl/producten/product/wi560658/ah-cottage-cheese-light,0.89,200 g
Ontbijtgranen en beleg,AH Grillworst,https://www.ah.nl/producten/product/wi203333/ah-grillworst,2.35,ca. 125 g
Ontbijtgranen en beleg,Kips Vega paté vol en smeuig,https://www.ah.nl/producten/product/wi445419/kips-vega-pate-vol-en-smeuig,2.45,125 g
Ontbijtgranen en beleg,Calvé Pindakaas pot,https://www.ah.nl/producten/product/wi3579/calve-pindakaas-pot,3.19,350 g
Ontbijtgranen en beleg,Eru Kids,https://www.ah.nl/producten/product/wi113356/eru-kids,1.49,100 g
Ontbijtgranen en beleg,AH Zuivelspread knoflook kruiden,https://www.ah.nl/producten/product/wi506230/ah-zuivelspread-knoflook-kruiden,1.29,200 g
Ontbijtgranen en beleg,AH Filet americain naturel,https://www.ah.nl/producten/product/wi442123/ah-filet-americain-naturel,1.69,150 g
Ontbijtgranen en beleg,Bolletje Volkoren beschuit,https://www.ah.nl/producten/product/wi442765/bolletje-volkoren-beschuit,1.09,13 stuks
Ontbijtgranen en beleg,Eru Goudkuipje naturel,https://www.ah.nl/producten/product/wi478229/eru-goudkuipje-naturel,2.65,200 g
Ontbijtgranen en beleg,AH Volkoren havermout fijne vlokken,https://www.ah.nl/producten/product/wi48405/ah-volkoren-havermout-fijne-vlokken,0.75,500 g
Ontbijtgranen en beleg,Bolletje Echte beschuit,https://www.ah.nl/producten/product/wi477554/bolletje-echte-beschuit,0.95,13 stuks
Ontbijtgranen en beleg,LU Mini crackers olijfolie & oregano,https://www.ah.nl/producten/product/wi2432/lu-mini-crackers-olijfolie-en-oregano,2.19,250 g
Ontbijtgranen en beleg,AH Biologisch Kipfilet,https://www.ah.nl/producten/product/wi280081/ah-biologisch-kipfilet,3.39,ca. 100 g
Ontbijtgranen en beleg,AH Terra Plantaardig goed begin,https://www.ah.nl/producten/product/wi138500/ah-terra-plantaardig-goed-begin,1.49,500 g
Ontbijtgranen en beleg,Zonnatura Maïswafels,https://www.ah.nl/producten/product/wi168655/zonnatura-maiswafels,0.95,100 g
Ontbijtgranen en beleg,AH Biologisch Roomboter ongezouten,https://www.ah.nl/producten/product/wi58082/ah-biologisch-roomboter-ongezouten,3.25,250 g
Ontbijtgranen en beleg,AH Zaanlander Jong belegen 48+ plakken,https://www.ah.nl/producten/product/wi104394/ah-zaanlander-jong-belegen-48-plakken,3.84,ca. 210 g
Ontbijtgranen en beleg,Flower Farm Smeren zonder palmolie,https://www.ah.nl/producten/product/wi476433/flower-farm-smeren-zonder-palmolie,2.99,375 g
Ontbijtgranen en beleg,AH Roomboter ongezouten,https://www.ah.nl/producten/product/wi193236/ah-roomboter-ongezouten,2.95,250 g
Ontbijtgranen en beleg,AH Gelderse gekookte worst,https://www.ah.nl/producten/product/wi550829/ah-gelderse-gekookte-worst,1.75,130 g
Ontbijtgranen en beleg,Heks'nkaas Origineel,https://www.ah.nl/producten/product/wi213365/heks-nkaas-origineel,2.99,200 g
Ontbijtgranen en beleg,AH Ontbijtkoek volkoren gesneden,https://www.ah.nl/producten/product/wi217850/ah-ontbijtkoek-volkoren-gesneden,1.39,485 g
Ontbijtgranen en beleg,Maza Hoemoes,https://www.ah.nl/producten/product/wi202746/maza-hoemoes,2.15,200 g
Ontbijtgranen en beleg,Brinta Volkoren graanontbijt,https://www.ah.nl/producten/product/wi166916/brinta-volkoren-graanontbijt,1.99,500 g
Ontbijtgranen en beleg,LU Mini crackers naturel,https://www.ah.nl/producten/product/wi62912/lu-mini-crackers-naturel,1.79,250 g
Ontbijtgranen en beleg,AH Dunne maïswafels met zeezout,https://www.ah.nl/producten/product/wi395531/ah-dunne-maiswafels-met-zeezout,1.49,4 x 4 stuks
Ontbijtgranen en beleg,AH Goudse jong 48+ plakken grootverpakking,https://www.ah.nl/producten/product/wi121178/ah-goudse-jong-48-plakken-grootverpakking,5.55,400 g
Ontbijtgranen en beleg,AH Biologisch Rijstwafels naturel,https://www.ah.nl/producten/product/wi58492/ah-biologisch-rijstwafels-naturel,0.75,13 stuks
Ontbijtgranen en beleg,AH Kip grillworst,https://www.ah.nl/producten/product/wi192853/ah-kip-grillworst,2.39,ca. 125 g
Ontbijtgranen en beleg,Blue Band Halvarine palmolievrij voordeelpak,https://www.ah.nl/producten/product/wi3826/blue-band-halvarine-palmolievrij-voordeelpak,2.19,500 g
Ontbijtgranen en beleg,Blue Band Goede start met calcium,https://www.ah.nl/producten/product/wi49816/blue-band-goede-start-met-calcium,1.89,500 g
"Chips, noten, toast, popcorn",Pringles PaprikaAdvertentie,https://www.ah.nl/producten/product/wi233277/pringles-paprika,2.49,165 g
"Chips, noten, toast, popcorn",Lay's Family mixAdvertentie,https://www.ah.nl/producten/product/wi556866/lay-s-family-mix,4.99,315 g
"Chips, noten, toast, popcorn",Lay's Naturel,https://www.ah.nl/producten/product/wi526381/lay-s-naturel,2.09,200 g
"Chips, noten, toast, popcorn",Lay's Paprika,https://www.ah.nl/producten/product/wi526382/lay-s-paprika,2.09,200 g
"Chips, noten, toast, popcorn",Doritos Flamin hot,https://www.ah.nl/producten/product/wi574333/doritos-flamin-hot,2.39,160 g
"Chips, noten, toast, popcorn",Lay's Party mixAdvertentie,https://www.ah.nl/producten/product/wi556867/lay-s-party-mix,4.75,"15 x 27,5 g"
"Chips, noten, toast, popcorn",AH Ribbelchips naturel,https://www.ah.nl/producten/product/wi448475/ah-ribbelchips-naturel,1.39,250 g
"Chips, noten, toast, popcorn",Lay's Max paprika,https://www.ah.nl/producten/product/wi516968/lay-s-max-paprika,2.19,185 g
"Chips, noten, toast, popcorn",Lay's Bugles nacho cheese,https://www.ah.nl/producten/product/wi229807/lay-s-bugles-nacho-cheese,1.95,125 g
"Chips, noten, toast, popcorn",Lay's Max naturel,https://www.ah.nl/producten/product/wi516967/lay-s-max-naturel,2.19,185 g
"Chips, noten, toast, popcorn",AH Ongezouten cashewnoten,https://www.ah.nl/producten/product/wi458839/ah-ongezouten-cashewnoten,2.39,200 g
"Chips, noten, toast, popcorn",LU Mini crackers olijfolie & oregano,https://www.ah.nl/producten/product/wi2432/lu-mini-crackers-olijfolie-en-oregano,2.19,250 g
"Chips, noten, toast, popcorn",LU Tuc original,https://www.ah.nl/producten/product/wi3256/lu-tuc-original,0.85,100 g
"Chips, noten, toast, popcorn",Lay's Sensations Thai sweet chilli,https://www.ah.nl/producten/product/wi167333/lay-s-sensations-thai-sweet-chilli,2.39,150 g
"Chips, noten, toast, popcorn",Cheetos Nibb-it sticks,https://www.ah.nl/producten/product/wi387615/cheetos-nibb-it-sticks,2.09,110 g
"Chips, noten, toast, popcorn",Cheetos Crunchetto's flamin hot,https://www.ah.nl/producten/product/wi574334/cheetos-crunchetto-s-flamin-hot,1.99,110 g
"Chips, noten, toast, popcorn",AH Walnoten ongebrand,https://www.ah.nl/producten/product/wi397907/ah-walnoten-ongebrand,2.59,200 g
"Chips, noten, toast, popcorn",LU Mini crackers naturel,https://www.ah.nl/producten/product/wi62912/lu-mini-crackers-naturel,1.79,250 g
"Chips, noten, toast, popcorn",AH Tortilla chips naturel,https://www.ah.nl/producten/product/wi449006/ah-tortilla-chips-naturel,0.79,200 g
"Chips, noten, toast, popcorn",Lay's Wokkels paprika,https://www.ah.nl/producten/product/wi457430/lay-s-wokkels-paprika,2.29,100 g
"Chips, noten, toast, popcorn",Chio Heartbreakers classic,https://www.ah.nl/producten/product/wi196226/chio-heartbreakers-classic,1.75,125 g
"Chips, noten, toast, popcorn",Lay's Chips naturel,https://www.ah.nl/producten/product/wi574570/lay-s-chips-naturel,2.19,275 g
"Chips, noten, toast, popcorn",Lay's Oven baked roasted paprika,https://www.ah.nl/producten/product/wi457644/lay-s-oven-baked-roasted-paprika,2.19,150 g
"Chips, noten, toast, popcorn",Lay's Cheese onion,https://www.ah.nl/producten/product/wi526379/lay-s-cheese-onion,2.09,200 g
"Chips, noten, toast, popcorn",Doritos Nacho cheese,https://www.ah.nl/producten/product/wi57521/doritos-nacho-cheese,2.09,170 g
"Chips, noten, toast, popcorn",Lay's Paprika,https://www.ah.nl/producten/product/wi574569/lay-s-paprika,2.19,275 g
"Chips, noten, toast, popcorn",Bolletje Zoute pepsels,https://www.ah.nl/producten/product/wi448430/bolletje-zoute-pepsels,1.39,180 g
"Chips, noten, toast, popcorn",Lay's Party mix,https://www.ah.nl/producten/product/wi556867/lay-s-party-mix,4.75,"15 x 27,5 g"
"Chips, noten, toast, popcorn",Lay's Max paprika,https://www.ah.nl/producten/product/wi574596/lay-s-max-paprika,2.79,275 g
"Chips, noten, toast, popcorn",Duyvis Borrelnootjes cocktail,https://www.ah.nl/producten/product/wi477619/duyvis-borrelnootjes-cocktail,2.65,275 g
