product_name,product_link,product_category,product_price,product_quantity
Jumbo Mini Krieltjes 200g,,aardappelen_groente_fruit,0.89,kilo
Bolknoflook 150g,,aardappelen_groente_fruit,1.49,kilo
Jumbo Bavarois Framboos Rood Fruit 110g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Frietjes Zoete Aardappel 400g,,aardappelen_groente_fruit,2.19,kilo
Jumbo Bieslook 20g,,aardappelen_groente_fruit,0.93,kilo
Jumbo Biologisch Oesterzwam 150g,,aardappelen_groente_fruit,2.19,kilo
CêlaVíta Oma's opbak aardappeltjes familieverpakking 700g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Biologisch Shiitake 100g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Biologische Knoflook 2 Stuks,,aardappelen_groente_fruit,0.99,stuk
Jumbo Roosjes Broccoli 200g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Fijngesneden Prei 200g,,aardappelen_groente_fruit,1.07,kilo
Jumbo a la minute Aardappelpuree 3 x 60g,,aardappelen_groente_fruit,0.86,kilo
Jumbo Platte Peterselie 40g,,aardappelen_groente_fruit,1.35,kilo
Jumbo Verse Boerenfriet met Schil 1kg,,aardappelen_groente_fruit,2.55,kilo
Jumbo Venkel,,aardappelen_groente_fruit,0.85,stuk
CêlaVíta halve krieltjes met schil 450g,,aardappelen_groente_fruit,1.51,kilo
Jumbo Minikrieltjes Gyros 600g,,aardappelen_groente_fruit,1.39,kilo
Jumbo Dille 15g,,aardappelen_groente_fruit,1.17,kilo
Jumbo Biologisch Champignons 250g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Melange Mesclun 100g,,aardappelen_groente_fruit,2.69,kilo
Hak Rode Kool 700g,,aardappelen_groente_fruit,2.75,kilo
Jumbo Vers Sap Sinaasappel & Banaan 1L,,aardappelen_groente_fruit,3.79,liter
Jumbo Radijs 200g,,aardappelen_groente_fruit,0.75,kilo
Jumbo Koolrabi,,aardappelen_groente_fruit,0.99,stuk
Jumbo Basismix Aziatisch 600g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Biologisch Ongebrande Cashewnoten 175g,,aardappelen_groente_fruit,4.69,kilo
Jumbo Biologisch Veldsla 40g,,aardappelen_groente_fruit,1.29,kilo
Jumbo Aardappelen Rozemarijn 425g,,aardappelen_groente_fruit,2.59,kilo
Jumbo Aardappelpartjes Kruidenbotersmaak 600g,,aardappelen_groente_fruit,1.52,kilo
Jumbo Aspergestukjes 280g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Koriander 15g,,aardappelen_groente_fruit,1.15,kilo
Jumbo IJsbergsla Melange 200g,,aardappelen_groente_fruit,1.32,kilo
Jumbo Koriander 40g,,aardappelen_groente_fruit,1.35,kilo
Jumbo Biologische Rode Kool 1 Stuk,,aardappelen_groente_fruit,1.99,stuk
Jumbo Tuinkers Biologisch 20g,,aardappelen_groente_fruit,1.09,stuk
Jumbo Banaansjalotjes 400g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Biologisch Kastanje Champignons 250g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Biologische Bleekselderij 1 Stuk,,aardappelen_groente_fruit,2.39,stuk
Jumbo Oranje Pompoen Biologisch,,aardappelen_groente_fruit,2.19,stuk
Jumbo Gesneden Kastanjechampignons 250g,,aardappelen_groente_fruit,2.65,kilo
Hak Spinazie 630g,,aardappelen_groente_fruit,2.89,kilo
Jumbo Minikrieltjes Paprikasmaak 450g,,aardappelen_groente_fruit,1.19,kilo
Jumbo Smoothie Aardbei Appel Banaan 750ml,,aardappelen_groente_fruit,3.14,liter
Jumbo Luchtige Mousse Rood Fruit 80g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Luchtige Mousse Perzik - Mango 80g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Aardappelschijfies Tandoori 600g,,aardappelen_groente_fruit,1.49,kilo
Jumbo Rodekool met Appel 520g,,aardappelen_groente_fruit,1.49,kilo
Jumbo Gembershot (40%) Hot & Spicy 60ML,,aardappelen_groente_fruit,1.99,liter
Jumbo Roerbakmix Chinees 250g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Opbakaardappelen Geroosterde Knoflook 600g,,aardappelen_groente_fruit,1.39,kilo
Jumbo Biologisch Groente Spitskool,,aardappelen_groente_fruit,2.19,stuk
Johma Komkommer Rauwkost 200g,,aardappelen_groente_fruit,1.59,kilo
Jumbo Gedroogde Abrikoos Biologisch 250g,,aardappelen_groente_fruit,4.28,kilo
Jumbo Vers Sap Sinaasappel & Aardbei 500ML,,aardappelen_groente_fruit,2.34,liter
"Jumbo Vers Sap Ananas, Meloen, Mango & Passievrucht 500ML",,aardappelen_groente_fruit,2.39,liter
Jumbo Popcorn Mais 400g,,aardappelen_groente_fruit,1.78,kilo
Jumbo Ananas Voordeelverpakkking 475g,,aardappelen_groente_fruit,3.5,kilo
Jumbo Zoete Uien 500g,,aardappelen_groente_fruit,2.09,kilo
Jumbo Kastanje Champignons 300 g - Klasse Apart,,aardappelen_groente_fruit,1.79,kilo
Jumbo Biologische Witte Kool 1 Stuk,,aardappelen_groente_fruit,1.99,stuk
Jumbo Aardappelen voor Friet 3kg,,aardappelen_groente_fruit,4.99,kilo
i'M+ - Vitamine D shot 60ml,,aardappelen_groente_fruit,1.99,liter
Jumbo Pasta Paddenstoelen Mix 200g,,aardappelen_groente_fruit,3.29,kilo
Jumbo Spaghetti Courgette 400g,,aardappelen_groente_fruit,2.15,kilo
Jumbo Opbakaardappelen Provençaals met Schil 450g,,aardappelen_groente_fruit,1.59,kilo
Jumbo Blad Spinazie 450g,,aardappelen_groente_fruit,0.97,kilo
Jumbo Smoothie Mango Passievrucht 750ml,,aardappelen_groente_fruit,3.49,liter
Jumbo Gedroogde Rode Linzen 400g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Gembershot (30%) Hot 60ML 6x,,aardappelen_groente_fruit,11.94,liter
Jumbo Salade Witlof 335g,,aardappelen_groente_fruit,3.69,kilo
Jumbo Vastkokende Aardappelen 500g,,aardappelen_groente_fruit,1.09,kilo
Jumbo Aardappelpartjes BBQ Stijl met Schil 450g,,aardappelen_groente_fruit,1.35,kilo
Jumbo Aardappelgratin Paprika 450g,,aardappelen_groente_fruit,2.79,kilo
Jumbo Walnoten in Dop 400g,,aardappelen_groente_fruit,2.59,kilo
Jumbo Selderij 40g,,aardappelen_groente_fruit,1.05,kilo
Jumbo Biologische Sjalotten 250g,,aardappelen_groente_fruit,1.29,kilo
Jumbo Mango Voordeelverpakking 275g,,aardappelen_groente_fruit,3.5,kilo
Jumbo Minikrieltjes Bistro 200g,,aardappelen_groente_fruit,0.89,kilo
Jumbo Sojaboontjes 150g,,aardappelen_groente_fruit,2.44,kilo
Jumbo Minikrieltjes BBQ 600g,,aardappelen_groente_fruit,1.32,kilo
Jumbo Opbakaardappelen met Schil 450g,,aardappelen_groente_fruit,1.05,kilo
Jumbo Vers Sap Sinaasappel-Mandarijn 500ML,,aardappelen_groente_fruit,2.39,liter
Jumbo Fijnproevers Pitloze Citroenen 4 Stuks,,aardappelen_groente_fruit,2.09,stuk
Jumbo Rauwkost Hollands 150g,,aardappelen_groente_fruit,2.29,kilo
Jumbo Courgette Geel,,aardappelen_groente_fruit,1.19,stuk
Jumbo Tijm 15g,,aardappelen_groente_fruit,1.17,kilo
Jumbo Kokosnoot 100g,,aardappelen_groente_fruit,2.49,kilo
Jumbo Biologisch Portobello 2 Stuks,,aardappelen_groente_fruit,1.59,stuk
Jumbo Komkommer Ei Salade 200g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Vers Sap Sinaasappel & Kiwi 1L,,aardappelen_groente_fruit,3.79,liter
Jumbo Biologisch Aardappelen Vastkokend 1kg,,aardappelen_groente_fruit,2.49,kilo
Jumbo Roerbakmix Italiaans 250g,,aardappelen_groente_fruit,1.89,kilo
Jumbo Kiemmix 60g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Gember (9%) Shot met Appelsap Mild 125ML,,aardappelen_groente_fruit,1,liter
Jumbo Watermeloen 225g,,aardappelen_groente_fruit,2.5,kilo
Eurosalad Rode Bieten Salade 200g,,aardappelen_groente_fruit,2.79,kilo
Jumbo Vers Sap Sinaasappel & Banaan 500ML,,aardappelen_groente_fruit,2.35,liter
Jumbo Fruitsalade Meloen Ananas Druif 225g,,aardappelen_groente_fruit,2.5,kilo
Jumbo Luchtige Mousse Blauwe Bes - Mango 80g,,aardappelen_groente_fruit,2.35,kilo
Jumbo Duo Pofaardappel met Yoghurt-Knoflooksaus 500g,,aardappelen_groente_fruit,2.39,kilo
Jumbo Gembershot (9%) Mild Mango 125ML,,aardappelen_groente_fruit,1,liter
Jumbo Bloemkoolrijst 400g,,aardappelen_groente_fruit,2.09,kilo
Jumbo Fijnproevers Nederlandse Arabella Aardbeien 350g,,aardappelen_groente_fruit,3.99,kilo
Jumbo Broccoli Rijst 400g,,aardappelen_groente_fruit,2.09,kilo
Jumbo Opbakaardappelen met Schil Paprika Kruidenmix  450g,,aardappelen_groente_fruit,1.39,kilo
Jumbo Rauwkost Pittig 150g,,aardappelen_groente_fruit,2.29,kilo
Jumbo Verse Smoothie Mango & Passievrucht 500ML,,aardappelen_groente_fruit,2.59,liter
Jumbo Gehakte Spinazie 450g,,aardappelen_groente_fruit,0.81,kilo
Jumbo Knolselderij 2-3 Personen,,aardappelen_groente_fruit,1.35,stuk
Jumbo Biologisch Zuurkool Naturel 520g,,aardappelen_groente_fruit,1.09,kilo
Jumbo Minikrieltjes Bourgondisch 450g,,aardappelen_groente_fruit,1.09,kilo
Kokosnoot,,aardappelen_groente_fruit,1.49,stuk
Jumbo Biologisch Aardappelen Kruimig 1kg,,aardappelen_groente_fruit,2.49,kilo
Jumbo Ananas 250g,,aardappelen_groente_fruit,2.5,kilo
Jumbo Aardappelen Opperdoezer Ronde Vastkokend 1kg,,aardappelen_groente_fruit,1.99,kilo
"Jumbo Verse Smoothie Aardbei, Appel & Banaan 500ML",,aardappelen_groente_fruit,2.46,liter
Jumbo Gesneden Kastanjechampignons 125g,,aardappelen_groente_fruit,1.85,kilo
Jumbo Citroengras 100g,,aardappelen_groente_fruit,2.58,kilo
Jumbo Geschrapte Wortelen 300g,,aardappelen_groente_fruit,1,kilo
"Jumbo Vers Groentesap Avocado, Spinazie, Komkommer, Appel & Peer 500ML",,aardappelen_groente_fruit,2.59,liter
Jumbo Padron Pepers Mild Pittig 200g,,aardappelen_groente_fruit,2.99,kilo
JUMBO Pittig Cayenne Pepers 50g,,aardappelen_groente_fruit,1.59,kilo
Jumbo Cantaloupe Meloen 200g,,aardappelen_groente_fruit,2.5,kilo
Jumbo Kruidige Patatas Bravas 425g,,aardappelen_groente_fruit,3.19,kilo
Jumbo Wokgroenten Oosters 250g,,aardappelen_groente_fruit,2.29,kilo
Jumbo Appel 150g,,aardappelen_groente_fruit,2.29,kilo
Jumbo Gedroogde Kikkererwten 400g,,aardappelen_groente_fruit,1.75,kilo
Jumbo Aardappelkroketjes 300g,,aardappelen_groente_fruit,2.59,kilo
Jumbo BBQ Sous-Vide Gegaarde Grill Groente met Asperges 250g,,aardappelen_groente_fruit,3.5,kilo
Jumbo Rozemarijn 15g,,aardappelen_groente_fruit,1.19,kilo
Verse Knoflook,,aardappelen_groente_fruit,1.29,stuk
Johma Farmer Rauwkost 200g,,aardappelen_groente_fruit,1.59,kilo
"Jumbo Vers Sap Drakenfruit, Appel, Passievrucht & Banaan 500ML",,aardappelen_groente_fruit,2.69,liter
HAK Boerenkool 680g,,aardappelen_groente_fruit,3.32,kilo
"Jumbo Vers Sap Appel, Peer & Rood Fruit 500ML",,aardappelen_groente_fruit,2.27,liter
Jumbo Oregano 15g,,aardappelen_groente_fruit,1.19,kilo
Jumbo Zoete Aardappelpuree 500g,,aardappelen_groente_fruit,2.39,kilo
Johma Coleslaw Rauwkost 200g,,aardappelen_groente_fruit,1.59,kilo
CêlaVíta Oma's Opbak Aardappeltjes met Rode Schil 450g,,aardappelen_groente_fruit,1.79,kilo
JUMBO Mild Peper Mix 50g,,aardappelen_groente_fruit,1.19,kilo
Jumbo Ouderwets Lekkere Opbakaardappelen 600g,,aardappelen_groente_fruit,1.7,kilo
McCain Tradition Klassiek 1kg,,aardappelen_groente_fruit,2.99,kilo
Jumbo Zoete Aardappel Rozemarijn & Knoflook 400g,,aardappelen_groente_fruit,2.49,kilo
Jumbo Ananas 250g,,aardappelen_groente_fruit,1.95,kilo
Jumbo Zuurkool Wijn 500g,,aardappelen_groente_fruit,0.99,kilo
Zeekraal 80g,,aardappelen_groente_fruit,2.71,kilo
Jumbo Mix van Pitten 125g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Gember (9%) Shot met Appelsap Mild Aardbei 125ML,,aardappelen_groente_fruit,1,liter
Jumbo Gele Gourmand Vastkokend 750g,,aardappelen_groente_fruit,1.65,kilo
Jumbo Salie 15g,,aardappelen_groente_fruit,1.19,kilo
Jumbo Pastinaak Biologisch 400g,,aardappelen_groente_fruit,1.85,kilo
Jumbo Aardappelen Hasselback 450g,,aardappelen_groente_fruit,2.49,kilo
Johma Oet Twente Witte Kool Rauwkost 200g,,aardappelen_groente_fruit,1.69,kilo
Jumbo Zonnebloempitten 125g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Lemonade Watermeloen Ananas Kers 400ML,,aardappelen_groente_fruit,1.99,liter
"Jumbo Elstar Appels Voordeelverpakking 1, 5kg",,aardappelen_groente_fruit,2.49,kilo
Jumbo Gekruide Opbakaardappelen Paprika Kruidenmix met Schil 200g,,aardappelen_groente_fruit,0.95,kilo
Jumbo Pompoenpitten 125g,,aardappelen_groente_fruit,2.89,kilo
Jumbo Biologisch Ongebrande Hazelnoten 175g,,aardappelen_groente_fruit,3.49,kilo
Jumbo Alfalfa 100g,,aardappelen_groente_fruit,1.99,kilo
Jumbo Bolcourgette,,aardappelen_groente_fruit,0.99,stuk
Jumbo Rode Gourmand Vastkokend 750g,,aardappelen_groente_fruit,1.89,kilo
Jumbo Groenteshot Biet Appel Avocado Venkel 125ML,,aardappelen_groente_fruit,1,liter
Jumbo Zeer Pittig Madame Jeanette Pepers 50g,,aardappelen_groente_fruit,1.79,kilo
Jumbo Mango 190g,,aardappelen_groente_fruit,2.5,kilo
Jumbo Italiaanse Kruidenmix 20g,,aardappelen_groente_fruit,1.66,kilo
Eurosalad Waldorf Salade Voordeel 450g,,aardappelen_groente_fruit,4.49,kilo
Jumbo Kurkuma Koenjit 100g,,aardappelen_groente_fruit,1.99,kilo
Castellino Gedroogd Eekhoorntjesbrood 15g,,aardappelen_groente_fruit,2,kilo
Jumbo Mango Avocado Kokos Smoothie 500ml,,aardappelen_groente_fruit,2.69,liter
Jumbo Gedroogde Rode Kidneybonen 400g,,aardappelen_groente_fruit,2.09,kilo
Jumbo Gedroogde Linzenmix 400g,,aardappelen_groente_fruit,2.22,kilo
Jumbo Groenteshot Komkommer Courgette Spinazie Banaan Appel Avocado 125ML,,aardappelen_groente_fruit,1,liter
Jumbo Biologisch Ongebrande Paranoten 175g,,aardappelen_groente_fruit,3.64,kilo
Jumbo Lemonade Citroen Limoen 400ML,,aardappelen_groente_fruit,1.99,liter
"Jumbo Verse Smoothie Yoghurt, Avocado, Peer & Aardbei 500ML",,aardappelen_groente_fruit,2.59,liter
Jumbo Pakket voor Paddenstoelen Pastasaus 300g,,aardappelen_groente_fruit,3.49,kilo
Jumbo Pakket voor Champignon Roomsaus 250g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Gembershot (30%) Hot 60ML,,aardappelen_groente_fruit,1.99,liter
Jumbo Gedroogde Groene Linzen 400g,,aardappelen_groente_fruit,2.12,kilo
Jumbo Biologisch Ongebrande Amandelen 175g,,aardappelen_groente_fruit,3.5,kilo
Smaakt Spliterwten 400g,,aardappelen_groente_fruit,2.07,kilo
Qualino Ontpitte Dadels 150g,,aardappelen_groente_fruit,1.48,kilo
Jumbo Lemonade Granaatappel Water Appel 400ml,,aardappelen_groente_fruit,1.99,liter
Jumbo Groenteshot Wortel Pompoen Mango Pastinaak 125ML,,aardappelen_groente_fruit,1,liter
"Jumbo Vers Sap Blauwe Bes, Appel & Limoen 500ML",,aardappelen_groente_fruit,2.39,liter
Hak Gedroogde Spliterwten 500g,,aardappelen_groente_fruit,2.18,kilo
Jumbo Tuinbonen 450g,,aardappelen_groente_fruit,1.75,kilo
Jumbo Snacksalade Groene Groenten 200g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Lemonade Mango 400ML,,aardappelen_groente_fruit,1.99,liter
"Jumbo Vers Sap Appel, Peer & Zwarte Bes 500ML",,aardappelen_groente_fruit,2.34,liter
Jumbo Biologisch Ongebrande Amandelen 175g,,aardappelen_groente_fruit,4.61,kilo
Jumbo Vers Sap Sinaasappel & Kiwi 500ML,,aardappelen_groente_fruit,2.27,liter
Jumbo Vers Sap Sinaasappel & Kiwi 250ML,,aardappelen_groente_fruit,1.89,liter
Jumbo Druiven Rood/Blauw Pitloos 500g,,aardappelen_groente_fruit,2.19,kilo
Mousline Aardappelpuree Crème Fraîche Met Bieslook 186g,,aardappelen_groente_fruit,2.29,kilo
Smaakt Bio Zuurkool Gember & Kurkuma 350g,,aardappelen_groente_fruit,2.39,kilo
Snaqs Krokante Mix van Paddenstoelen 40g,,aardappelen_groente_fruit,2.19,kilo
Jumbo Aardbeien Hollands 250g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Gedroogde Witte Bonen 400g,,aardappelen_groente_fruit,1.15,kilo
Sweet Tamarinde 450g,,aardappelen_groente_fruit,3.49,kilo
Jumbo Gedroogde Spliterwten 400g,,aardappelen_groente_fruit,1.63,kilo
Jumbo Diepvries Aardbeien Biologisch 225g,,aardappelen_groente_fruit,2.19,kilo
Jumbo Elstar Appels 4 Stuks,,aardappelen_groente_fruit,2.09,stuk
Raw Organic Food Walnoten 150g,,aardappelen_groente_fruit,3.99,kilo
Jumbo Gratin Zoete Aardappel met Truffelsmaak 400g,,aardappelen_groente_fruit,2.99,kilo
Jumbo Acerola Shot 60ML,,aardappelen_groente_fruit,1.99,liter
Jumbo Bramen 250g,,aardappelen_groente_fruit,1.75,kilo
Bananen en Mandarijnen,,aardappelen_groente_fruit,4.64,A
Jumbo Pakket voor Paddenstoelen Gyros 300g,,aardappelen_groente_fruit,3.49,kilo
Jumbo Jonagold Appels en Bananen,,aardappelen_groente_fruit,4.48,stuk
Jumbo Fruit Pakket,,aardappelen_groente_fruit,6.53,A
Meloenen Festival,,aardappelen_groente_fruit,7.08,A
Jumbo Komkommer en Snacktomaatjes,,aardappelen_groente_fruit,3.04,A
Jumbo Snackgroente,,aardappelen_groente_fruit,7.93,A
Jumbo Jonagold Appels en Mandarijnen,,aardappelen_groente_fruit,5.34,stuk
"Jumbo Fruitmix Kiwi-Aardbei, Mangostukjes en Ananas Stukjes",,aardappelen_groente_fruit,6.87,A
Snackgroente Tomaatjes en Komkommertjes,,aardappelen_groente_fruit,6.18,A
"Jumbo Friszoet & Sappig Elstar Voordeel 2 x 1, 5kg",,aardappelen_groente_fruit,5.58,A
Jumbo Kleine Spruiten 400g,,aardappelen_groente_fruit,1.15,kilo
Jumbo Jonagold Appels en Witte Druiven Pitloos,,aardappelen_groente_fruit,4.58,stuk
Jumbo Acerola Shot 3 x 60ML,,aardappelen_groente_fruit,5.97,A
Hollandse Aardbeien & Galia Meloen,,aardappelen_groente_fruit,6.38,A
Hollandse Aardbeien & Frambozen,,aardappelen_groente_fruit,6.68,A
Jumbo Jonagold Appels en Handsinaasappelen,,aardappelen_groente_fruit,6.08,stuk
Kesbeke Eurosalad Paprika Augurk Salade 200g,,aardappelen_groente_fruit,2.49,kilo
Paprika en Champignons,,aardappelen_groente_fruit,3.04,A
Jumbo Verse Smoothies,,aardappelen_groente_fruit,5.97,A
Jumbo Vers Sap Sinaasappel & Aardbei 3 x 250ML,,aardappelen_groente_fruit,5.97,A
Jumbo Verse Sappen Gember,,aardappelen_groente_fruit,5.97,A
Mousline Aardappelpuree Naturel À La Minute 178g,,aardappelen_groente_fruit,2.29,kilo
Jumbo Mango Avocado Kokos Smoothie 3 x 250ml,,aardappelen_groente_fruit,5.97,A
"Jumbo Vers Sap Appel, Citroen & Gember 3 x 250ML",,aardappelen_groente_fruit,6.27,A
Jumbo Vers Sap Sinaasappel 3 x 250ML,,aardappelen_groente_fruit,5.97,A
Jumbo Gembershot (30%) Hot 3 x 60ML,,aardappelen_groente_fruit,5.97,A
"Jumbo Verse Ontbijt Smoothie Haver, Mango & Kokosmelk 3 x 250ML",,aardappelen_groente_fruit,5.55,A
"Jumbo Verse Ontbijt Smoothie Haver, Yoghurt & Framboos 3 x 250ML",,aardappelen_groente_fruit,5.55,A
Jumbo Fruitmix,,aardappelen_groente_fruit,9.17,A
Jumbo Biologisch Gesneden Rode Kool 300g,,aardappelen_groente_fruit,2.25,kilo
Granaatappel 1 Stuk,,aardappelen_groente_fruit,1.49,stuk
"Jumbo Vers Sap Chia, Spinazie, Kiwi, Mango & Appel 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Vers Groentesap Avocado, Spinazie, Boerenkool, Broccoli, Komkommer & Appel 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Verse Smoothie Yoghurt, Bosvruchten, Banaan & Appel 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Verse Smoothie Ananas, Kokos & Banaan 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Vers Sap Chia, Mango, Passievrucht, Banaan & Appel 3 x 250ML",,aardappelen_groente_fruit,5.55,A
"Jumbo Vers Sap Appel, Peer & Rood Fruit 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Rode Goudreinet Extra Voordeel 1, 5kg",,aardappelen_groente_fruit,2.45,kilo
Jumbo Spruiten 500g,,aardappelen_groente_fruit,1.45,kilo
"Jumbo Vers Groentesap Wortel, Appel & Gember 3 x 250ML",,aardappelen_groente_fruit,5.97,A
Jumbo Aardappelen Bildtstar Vrij Vastkokend 2kg,,aardappelen_groente_fruit,2.49,kilo
Jumbo Smoothie Mango Passievrucht 3 x 250ML,,aardappelen_groente_fruit,5.97,A
Jumbo Verse Sappen Sinaasappel,,aardappelen_groente_fruit,3.98,A
Jumbo Granaatappelsap 3 x 250ML,,aardappelen_groente_fruit,5.97,A
"Jumbo Verse Smoothie Aardbei, Appel & Banaan 3 x 250ML",,aardappelen_groente_fruit,5.97,A
"Jumbo Gieser Wildeman Peren 1,5  Kg",,aardappelen_groente_fruit,2.99,kilo
Mousline Aardappelpuree Voor Ovenschotel 176g,,aardappelen_groente_fruit,2.29,kilo
Mouseline Aardappelpuree 2 x 138g,,aardappelen_groente_fruit,2.29,kilo
Smaakt Bio Gemengde Splitlinzen 400g,,aardappelen_groente_fruit,2.29,kilo
Smaakt Linzen Groene 400g Zak,,aardappelen_groente_fruit,2.27,kilo
Jumbo Verse Maaltijd Beef Teriyaki 450g,,verse_maaltijden_gemak,6.29,kilo
Jumbo Quiche Lorraine met Gerookte Spekjes en Maasdammer Kaas 300g,,verse_maaltijden_gemak,3.89,kilo
Jumbo Pannenkoeken Naturel 8 Stuks,,verse_maaltijden_gemak,2.66,kilo
Jumbo Mediteraanse Orzo Risotto 1150g,,verse_maaltijden_gemak,5.79,kilo
Jumbo Soeppakket voor Tomatensoep 4 Personen,,verse_maaltijden_gemak,4.49,kilo
Jumbo Maaltijdpakket Italiaanse Lasagne 1170g,,verse_maaltijden_gemak,5.59,kilo
Vers Aan Tafel Varkenshaasje met Champignonroomsaus Groentemix Gebakken Aardappelen 500g,,verse_maaltijden_gemak,5.99,kilo
Jumbo Verse Maaltijd Kipsaté Rijkgevuld met Atjar en Nasi 450g,,verse_maaltijden_gemak,5.99,kilo
Jumbo Spaghetti Tomatensaus 450g,,verse_maaltijden_gemak,4.49,kilo
Jumbo Maaltijdsalade Kip Caesar 450g,,verse_maaltijden_gemak,4.99,kilo
Jumbo Stoofperen Runderlap met Aardappelpuree & Jus 500g,,verse_maaltijden_gemak,5.49,kilo
Jumbo Maaltijdpakket Indonesische Nasi Speciaal 4 Personen,,verse_maaltijden_gemak,5.79,kilo
Jumbo Gesneden Maaltijdpakket Satépannetje met Rijst 1370g,,verse_maaltijden_gemak,6.99,kilo
Jumbo Aziatische Keuken Babi Pangang 260g,,verse_maaltijden_gemak,3.58,kilo
Jumbo Aziatische Keuken Kip Teriyaki 260g,,verse_maaltijden_gemak,3.99,kilo
Jumbo Nasi Goreng 260g,,verse_maaltijden_gemak,2.87,kilo
Jumbo Groene Salade Caesar 285g,,verse_maaltijden_gemak,3.95,kilo
Jumbo Maaltijdpakket Japanse Teriyaki 4 Personen,,verse_maaltijden_gemak,5.79,kilo
Jumbo Pastasalade Sweet Chicken 350g,,verse_maaltijden_gemak,4.49,kilo
Jumbo Bami Saté Ajam 450g,,verse_maaltijden_gemak,4.89,kilo
Jumbo Lasagne Bolognese 1kg,,verse_maaltijden_gemak,4.99,kilo
Jumbo Nasi Saté Ajam 450g,,verse_maaltijden_gemak,4.89,kilo
Westland Rundvleessalade Voordeelverpakking 560g,,verse_maaltijden_gemak,4.03,kilo
Jumbo Italiaanse Fusili Salsa Rossa 980g,,verse_maaltijden_gemak,5.79,kilo
Jumbo Saté Ajam 260g,,verse_maaltijden_gemak,3.55,kilo
Jumbo Rode Kool Hachee met Appel & Aardappelpuree 500g,,verse_maaltijden_gemak,4.74,kilo
Jumbo Maaltijdpakket Italiaanse Risotto 4 Personen,,verse_maaltijden_gemak,5.79,kilo
Jumbo Rundvlees met Oestersaus 260g,,verse_maaltijden_gemak,3.99,kilo
Jumbo Gesneden Maaltijdpakket Indiase Curry Madras 2-3 Personen,,verse_maaltijden_gemak,6.59,kilo
Jumbo Lasagne Bolognese 400g,,verse_maaltijden_gemak,2.49,kilo
Jumbo Bami Goreng 260g,,verse_maaltijden_gemak,2.85,kilo
Jumbo Soeppakket Groentesoep 4-6 Personen,,verse_maaltijden_gemak,4.79,kilo
"Jumbo Verse Maaltijd Andijvie Stamppot met Gehaktbal, Spekjes, Kaas en Jus 450g",,verse_maaltijden_gemak,5.49,kilo
Jumbo Maaltijdpakket Thaise Groene Curry 4 Personen,,verse_maaltijden_gemak,5.79,kilo
"Jumbo Verse Maaltijd Roti Kip Masala met Kousenband, Ei en Aardappel 450g",,verse_maaltijden_gemak,6.29,kilo
Vers Aan Tafel Tagliatelle met Kip en Bospaddestoelen 515g,,verse_maaltijden_gemak,5.99,kilo
Jumbo Maaltijdpakket Pastaschotel 4 Personen,,verse_maaltijden_gemak,6.99,kilo
Jumbo Soeppakket Prei-Kerrie Soep 4-6 Personen,,verse_maaltijden_gemak,4.79,kilo
Jumbo Soeppakket voor Courgettesoep met Groene Appel 4-6 Personen,,verse_maaltijden_gemak,4.79,kilo
Jumbo Maaltijdpakket Mexicaanse Burrito's 4 Personen,,verse_maaltijden_gemak,5.59,kilo
Jumbo Maaltijdpakket Mexicaanse Enchiladas 4 Personen,,verse_maaltijden_gemak,6.99,kilo
Jumbo Mihoen Goreng 260g,,verse_maaltijden_gemak,3.04,kilo
Jumbo Maaltijdpakket Turkse Kebab - 2-3 Personen,,verse_maaltijden_gemak,6.19,kilo
Vers Aan Tafel Zalmfilet Dillesaus Wortel Puree 540g,,verse_maaltijden_gemak,5.99,kilo
Jumbo Aziatische Keuken Kip Zoetzuur 260g,,verse_maaltijden_gemak,3.59,kilo
Jumbo Verse Maaltijd Pasta Carbonara met Spekjes en Kastanjechampignons 450g,,verse_maaltijden_gemak,5.99,kilo
